id,label,subject,message
9555,ham,Team Lunch on Friday,Just checking if you received the document I sent yesterday.
7219,spam,Your Loan Application Approved,Final notice: Your subscription will expire soon. Renew today and save 50%.
4451,spam,Win a Trip to Maldives - Limited Seats,Get access to premium content for free. Just confirm your email to activate the offer.
13551,ham,Project Update and Next Steps,"Hey, please find attached the updated report for your review."
3383,spam,Claim Your $500 Reward Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
9248,ham,Schedule for Tomorrow's Meeting,Please review the attached invoice and confirm once done.
7403,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
1220,spam,Urgent: Update Your Payment Information,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
8376,ham,Weekly Report Submission Reminder,Thanks for helping with the project submission last week.
6066,spam,Claim Your $500 Reward Now,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
3175,spam,Your Loan Application Approved,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
5605,spam,Special Offer Just for You,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
14911,ham,Regarding Your Assignment,Let’s plan the presentation slides together this weekend.
410,spam,Win a Trip to Maldives - Limited Seats,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now. Please confirm karna kal ka plan.
13413,ham,Follow-up on Previous Email,The team meeting is scheduled at 3 PM. Please join via the link.
2816,spam,Upgrade to Premium Membership Today,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
8946,ham,Follow-up on Previous Email,It was great seeing you at the seminar. Let’s catch up soon.
342,spam,Special Offer Just for You,Special insurance plan for you – get huge discounts by signing up today.
1113,spam,Limited Offer: Claim Your Free iPhone,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13791,ham,Weekly Report Submission Reminder,Please review the attached invoice and confirm once done.
7726,ham,Project Update and Next Steps,Please review the attached invoice and confirm once done.
6726,spam,Special Offer Just for You,Your Amazon gift card is ready. Claim it before it expires.
8963,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
9770,ham,Regarding Your Assignment,Let’s plan the presentation slides together this weekend.
14359,ham,Re: Notes from Today's Lecture,Can you confirm your availability for tomorrow’s meeting?
7740,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
5246,spam,Urgent: Update Your Payment Information,Final notice: Your subscription will expire soon. Renew today and save 50%.
11876,ham,Follow-up on Previous Email,Don’t forget to bring the printed copies for submission.
332,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3854,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
10501,ham,Meeting Reminder: Project Discussion,"Hey, please find attached the updated report for your review."
7927,ham,Weekly Report Submission Reminder,I’ve shared the notes from today’s lecture in the drive link below.
1953,spam,Claim Your $500 Reward Now,Get access to premium content for free. Just confirm your email to activate the offer.
4486,spam,Win a Trip to Maldives - Limited Seats,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13256,ham,Team Lunch on Friday,"Thanks for helping with the project submission last week. Yaar, meeting ka link bhej de."
7825,ham,Project Update and Next Steps,Thanks for helping with the project submission last week.
13238,ham,Follow-up on Previous Email,I’ve shared the notes from today’s lecture in the drive link below.
5380,spam,Exclusive Discount on Electronics,You’ve won a lucky draw! Provide your contact details to claim the prize.
5271,spam,Limited Offer: Claim Your Free iPhone,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4099,spam,Congratulations! You've Won a Gift Voucher,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4028,spam,Claim Your $500 Reward Now,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
13943,ham,Team Lunch on Friday,Just checking if you received the document I sent yesterday.
3922,spam,Claim Your $500 Reward Now,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4221,spam,Congratulations! You've Won a Gift Voucher,Your Amazon gift card is ready. Claim it before it expires.
1731,spam,Your Loan Application Approved,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
3384,spam,Win a Trip to Maldives - Limited Seats,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
11231,ham,Schedule for Tomorrow's Meeting,Can you confirm your availability for tomorrow’s meeting?
804,spam,Win a Trip to Maldives - Limited Seats,Special insurance plan for you – get huge discounts by signing up today.
11867,ham,Invitation: College Tech Fest,"Hey, please find attached the updated report for your review."
13879,ham,Invitation: College Tech Fest,Just checking if you received the document I sent yesterday.
6913,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
7480,spam,Exclusive Discount on Electronics,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
11073,ham,Meeting Reminder: Project Discussion,"Hey, please find attached the updated report for your review."
9523,ham,Follow-up on Previous Email,It was great seeing you at the seminar. Let’s catch up soon.
4022,spam,Limited Offer: Claim Your Free iPhone,Special insurance plan for you – get huge discounts by signing up today.
10523,ham,Schedule for Tomorrow's Meeting,The team meeting is scheduled at 3 PM. Please join via the link.
5140,spam,Exclusive Discount on Electronics,Final notice: Your subscription will expire soon. Renew today and save 50%.
3076,spam,Special Offer Just for You,Get access to premium content for free. Just confirm your email to activate the offer.
13390,ham,Follow-up on Previous Email,The team meeting is scheduled at 3 PM. Please join via the link.
4585,spam,Special Offer Just for You,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
3385,spam,Your Loan Application Approved,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
7385,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
10498,ham,Re: Notes from Today's Lecture,It was great seeing you at the seminar. Let’s catch up soon.
8712,ham,Schedule for Tomorrow's Meeting,Don’t forget to bring the printed copies for submission.
8873,ham,Project Update and Next Steps,"Hey, please find attached the updated report for your review."
8037,ham,Weekly Report Submission Reminder,"Please review the attached invoice and confirm once done. Exam ki file attach ki hai, dekh lena."
7458,spam,Account Alert: Verify Your Details Now,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
2831,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
5479,spam,Exclusive Discount on Electronics,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
5648,spam,Special Offer Just for You,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
1929,spam,Special Offer Just for You,You’ve won a lucky draw! Provide your contact details to claim the prize.
8250,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
5603,spam,Win a Trip to Maldives - Limited Seats,"Your account will be suspended unless you verify your details immediately. Visit our secure link now. Yaar, meeting ka link bhej de."
654,spam,Exclusive Discount on Electronics,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13330,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
14921,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
12452,ham,Schedule for Tomorrow's Meeting,Thanks for helping with the project submission last week.
7586,ham,Invitation: College Tech Fest,Don’t forget to bring the printed copies for submission.
4974,spam,Claim Your $500 Reward Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
7426,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
14868,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
9210,ham,Project Update and Next Steps,Let’s plan the presentation slides together this weekend.
4242,spam,Limited Offer: Claim Your Free iPhone,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
8039,ham,Invitation: College Tech Fest,Please review the attached invoice and confirm once done.
6994,spam,Upgrade to Premium Membership Today,Refer a friend and earn ₹500 instantly! Click here to start.
2353,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
9984,ham,Invitation: College Tech Fest,Please review the attached invoice and confirm once done.
5171,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
784,spam,Win a Trip to Maldives - Limited Seats,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3687,spam,Exclusive Discount on Electronics,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
13647,ham,Invoice Attached for Your Review,I’ve shared the notes from today’s lecture in the drive link below.
14411,ham,Re: Notes from Today's Lecture,The team meeting is scheduled at 3 PM. Please join via the link.
7527,ham,Regarding Your Assignment,Let’s plan the presentation slides together this weekend.
6102,spam,Claim Your $500 Reward Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
6302,spam,Account Alert: Verify Your Details Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now. Please confirm karna kal ka plan.
13405,ham,Project Update and Next Steps,Let’s plan the presentation slides together this weekend.
9087,ham,Weekly Report Submission Reminder,Don’t forget to bring the printed copies for submission.
9096,ham,Meeting Reminder: Project Discussion,Just checking if you received the document I sent yesterday.
2796,spam,Special Offer Just for You,Get access to premium content for free. Just confirm your email to activate the offer.
12426,ham,Weekly Report Submission Reminder,The team meeting is scheduled at 3 PM. Please join via the link.
4376,spam,Special Offer Just for You,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
12941,ham,Meeting Reminder: Project Discussion,Thanks for helping with the project submission last week.
7040,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
10757,ham,Follow-up on Previous Email,Can you confirm your availability for tomorrow’s meeting?
12032,ham,Meeting Reminder: Project Discussion,"Hey, please find attached the updated report for your review."
13606,ham,Meeting Reminder: Project Discussion,The team meeting is scheduled at 3 PM. Please join via the link.
11588,ham,Team Lunch on Friday,The team meeting is scheduled at 3 PM. Please join via the link.
9514,ham,Team Lunch on Friday,Can you confirm your availability for tomorrow’s meeting?
9163,ham,Invoice Attached for Your Review,Please review the attached invoice and confirm once done.
7725,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
13346,ham,Invoice Attached for Your Review,Let’s plan the presentation slides together this weekend.
13866,ham,Schedule for Tomorrow's Meeting,"Hey, please find attached the updated report for your review."
11007,ham,Schedule for Tomorrow's Meeting,The team meeting is scheduled at 3 PM. Please join via the link.
2740,spam,Your Loan Application Approved,"You have been chosen to receive an exclusive credit card with zero annual fees. Apply now. Bhai, check kar ye mail important hai."
4714,spam,Your Loan Application Approved,Get access to premium content for free. Just confirm your email to activate the offer.
2780,spam,Win a Trip to Maldives - Limited Seats,Refer a friend and earn ₹500 instantly! Click here to start.
10039,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
2423,spam,Exclusive Discount on Electronics,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4070,spam,Exclusive Discount on Electronics,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
11469,ham,Regarding Your Assignment,I’ve shared the notes from today’s lecture in the drive link below.
5913,spam,Claim Your $500 Reward Now,Refer a friend and earn ₹500 instantly! Click here to start.
5688,spam,Upgrade to Premium Membership Today,Special insurance plan for you – get huge discounts by signing up today.
4369,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
10504,ham,Weekly Report Submission Reminder,I’ve shared the notes from today’s lecture in the drive link below.
4000,spam,Win a Trip to Maldives - Limited Seats,Get access to premium content for free. Just confirm your email to activate the offer.
749,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
232,spam,Urgent: Update Your Payment Information,You’ve won a lucky draw! Provide your contact details to claim the prize.
13254,ham,Weekly Report Submission Reminder,Please review the attached invoice and confirm once done.
9630,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
14529,ham,Invitation: College Tech Fest,"Hey, please find attached the updated report for your review."
9104,ham,Team Lunch on Friday,"Hey, please find attached the updated report for your review."
11846,ham,Re: Notes from Today's Lecture,Please review the attached invoice and confirm once done.
3946,spam,Upgrade to Premium Membership Today,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
9537,ham,Regarding Your Assignment,"Hey, please find attached the updated report for your review."
7575,ham,Follow-up on Previous Email,It was great seeing you at the seminar. Let’s catch up soon.
3410,spam,Your Loan Application Approved,Your Amazon gift card is ready. Claim it before it expires.
13006,ham,Meeting Reminder: Project Discussion,It was great seeing you at the seminar. Let’s catch up soon.
5713,spam,Exclusive Discount on Electronics,Refer a friend and earn ₹500 instantly! Click here to start.
13895,ham,Schedule for Tomorrow's Meeting,Please review the attached invoice and confirm once done.
7951,ham,Team Lunch on Friday,Don’t forget to bring the printed copies for submission.
1221,spam,Special Offer Just for You,"Congratulations! You have been selected for a special offer. Click the link below to claim your reward. Yaar, meeting ka link bhej de."
6271,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
213,spam,Your Loan Application Approved,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
10607,ham,Re: Notes from Today's Lecture,I’ve shared the notes from today’s lecture in the drive link below.
14704,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
2625,spam,Claim Your $500 Reward Now,Refer a friend and earn ₹500 instantly! Click here to start.
5763,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
11903,ham,Meeting Reminder: Project Discussion,Just checking if you received the document I sent yesterday.
2642,spam,Upgrade to Premium Membership Today,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
13034,ham,Invitation: College Tech Fest,Thanks for helping with the project submission last week.
3765,spam,Claim Your $500 Reward Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
4008,spam,Congratulations! You've Won a Gift Voucher,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
11492,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
3471,spam,Upgrade to Premium Membership Today,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
8396,ham,Meeting Reminder: Project Discussion,It was great seeing you at the seminar. Let’s catch up soon.
9838,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
14577,ham,Re: Notes from Today's Lecture,The team meeting is scheduled at 3 PM. Please join via the link.
7250,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
3964,spam,Urgent: Update Your Payment Information,Special insurance plan for you – get huge discounts by signing up today.
787,spam,Urgent: Update Your Payment Information,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
8983,ham,Invoice Attached for Your Review,Just checking if you received the document I sent yesterday.
3365,spam,Win a Trip to Maldives - Limited Seats,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
919,spam,Claim Your $500 Reward Now,Get access to premium content for free. Just confirm your email to activate the offer.
14394,ham,Invoice Attached for Your Review,I’ve shared the notes from today’s lecture in the drive link below.
7096,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3955,spam,Urgent: Update Your Payment Information,Your Amazon gift card is ready. Claim it before it expires.
7204,spam,Special Offer Just for You,Get access to premium content for free. Just confirm your email to activate the offer.
11301,ham,Weekly Report Submission Reminder,It was great seeing you at the seminar. Let’s catch up soon.
6362,spam,Your Loan Application Approved,You’ve won a lucky draw! Provide your contact details to claim the prize.
11712,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
1213,spam,Claim Your $500 Reward Now,Get access to premium content for free. Just confirm your email to activate the offer.
8893,ham,Invoice Attached for Your Review,Please review the attached invoice and confirm once done.
6289,spam,Account Alert: Verify Your Details Now,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
7259,spam,Claim Your $500 Reward Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
4980,spam,Urgent: Update Your Payment Information,Final notice: Your subscription will expire soon. Renew today and save 50%.
5121,spam,Account Alert: Verify Your Details Now,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
921,spam,Win a Trip to Maldives - Limited Seats,Special insurance plan for you – get huge discounts by signing up today.
779,spam,Limited Offer: Claim Your Free iPhone,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
352,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
12563,ham,Re: Notes from Today's Lecture,"Hey, please find attached the updated report for your review."
2424,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
13873,ham,Regarding Your Assignment,Can you confirm your availability for tomorrow’s meeting?
14281,ham,Invitation: College Tech Fest,Can you confirm your availability for tomorrow’s meeting?
4248,spam,Special Offer Just for You,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
6158,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3919,spam,Account Alert: Verify Your Details Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
13393,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
6790,spam,Limited Offer: Claim Your Free iPhone,Your Amazon gift card is ready. Claim it before it expires.
11869,ham,Follow-up on Previous Email,"Don’t forget to bring the printed copies for submission. Exam ki file attach ki hai, dekh lena."
6703,spam,Limited Offer: Claim Your Free iPhone,Your Amazon gift card is ready. Claim it before it expires.
8364,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
7762,ham,Schedule for Tomorrow's Meeting,I’ve shared the notes from today’s lecture in the drive link below.
13963,ham,Invitation: College Tech Fest,Thanks for helping with the project submission last week.
11322,ham,Regarding Your Assignment,It was great seeing you at the seminar. Let’s catch up soon.
7103,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
2954,spam,Account Alert: Verify Your Details Now,Your Amazon gift card is ready. Claim it before it expires.
1729,spam,Account Alert: Verify Your Details Now,Your Amazon gift card is ready. Claim it before it expires.
12744,ham,Project Update and Next Steps,Just checking if you received the document I sent yesterday.
11409,ham,Invoice Attached for Your Review,I’ve shared the notes from today’s lecture in the drive link below.
5084,spam,Exclusive Discount on Electronics,Final notice: Your subscription will expire soon. Renew today and save 50%.
4170,spam,Account Alert: Verify Your Details Now,"Your account will be suspended unless you verify your details immediately. Visit our secure link now. Offer bahut mast lag rahi hai, check kar jaldi."
9350,ham,Follow-up on Previous Email,Just checking if you received the document I sent yesterday.
3019,spam,Upgrade to Premium Membership Today,You’ve won a lucky draw! Provide your contact details to claim the prize.
9926,ham,Invitation: College Tech Fest,Can you confirm your availability for tomorrow’s meeting?
2651,spam,Your Loan Application Approved,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
520,spam,Urgent: Update Your Payment Information,Get access to premium content for free. Just confirm your email to activate the offer.
1320,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
2717,spam,Exclusive Discount on Electronics,"Refer a friend and earn ₹500 instantly! Click here to start. Bhai, check kar ye mail important hai."
2868,spam,Exclusive Discount on Electronics,Special insurance plan for you – get huge discounts by signing up today.
7822,ham,Weekly Report Submission Reminder,"Hey, please find attached the updated report for your review."
9837,ham,Meeting Reminder: Project Discussion,Can you confirm your availability for tomorrow’s meeting?
8041,ham,Schedule for Tomorrow's Meeting,The team meeting is scheduled at 3 PM. Please join via the link.
12853,ham,Invoice Attached for Your Review,The team meeting is scheduled at 3 PM. Please join via the link.
935,spam,Congratulations! You've Won a Gift Voucher,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
1204,spam,Your Loan Application Approved,Refer a friend and earn ₹500 instantly! Click here to start.
5573,spam,Urgent: Update Your Payment Information,You’ve won a lucky draw! Provide your contact details to claim the prize.
11610,ham,Re: Notes from Today's Lecture,Please review the attached invoice and confirm once done.
4559,spam,Claim Your $500 Reward Now,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
11675,ham,Re: Notes from Today's Lecture,It was great seeing you at the seminar. Let’s catch up soon. Please confirm karna kal ka plan.
11357,ham,Re: Notes from Today's Lecture,Please review the attached invoice and confirm once done.
7030,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
12171,ham,Meeting Reminder: Project Discussion,Let’s plan the presentation slides together this weekend.
3748,spam,Congratulations! You've Won a Gift Voucher,Get access to premium content for free. Just confirm your email to activate the offer.
4017,spam,Urgent: Update Your Payment Information,Special insurance plan for you – get huge discounts by signing up today.
4630,spam,Congratulations! You've Won a Gift Voucher,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
1576,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
9072,ham,Schedule for Tomorrow's Meeting,Thanks for helping with the project submission last week.
815,spam,Urgent: Update Your Payment Information,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
12798,ham,Follow-up on Previous Email,Just checking if you received the document I sent yesterday.
3784,spam,Claim Your $500 Reward Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
3576,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
4721,spam,Account Alert: Verify Your Details Now,Your Amazon gift card is ready. Claim it before it expires.
2500,spam,Your Loan Application Approved,You’ve won a lucky draw! Provide your contact details to claim the prize.
10559,ham,Re: Notes from Today's Lecture,It was great seeing you at the seminar. Let’s catch up soon.
2960,spam,Claim Your $500 Reward Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
2634,spam,Upgrade to Premium Membership Today,Refer a friend and earn ₹500 instantly! Click here to start.
13446,ham,Team Lunch on Friday,Please review the attached invoice and confirm once done.
3924,spam,Special Offer Just for You,You’ve won a lucky draw! Provide your contact details to claim the prize.
1300,spam,Limited Offer: Claim Your Free iPhone,Your Amazon gift card is ready. Claim it before it expires.
656,spam,Claim Your $500 Reward Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
9746,ham,Schedule for Tomorrow's Meeting,"Hey, please find attached the updated report for your review."
13941,ham,Invoice Attached for Your Review,Don’t forget to bring the printed copies for submission.
6124,spam,Win a Trip to Maldives - Limited Seats,You’ve won a lucky draw! Provide your contact details to claim the prize.
6351,spam,Urgent: Update Your Payment Information,You’ve won a lucky draw! Provide your contact details to claim the prize.
12239,ham,Weekly Report Submission Reminder,The team meeting is scheduled at 3 PM. Please join via the link.
4122,spam,Win a Trip to Maldives - Limited Seats,You’ve won a lucky draw! Provide your contact details to claim the prize.
9231,ham,Follow-up on Previous Email,Can you confirm your availability for tomorrow’s meeting?
4908,spam,Win a Trip to Maldives - Limited Seats,Special insurance plan for you – get huge discounts by signing up today.
7036,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
1879,spam,Special Offer Just for You,Refer a friend and earn ₹500 instantly! Click here to start.
1197,spam,Congratulations! You've Won a Gift Voucher,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4301,spam,Exclusive Discount on Electronics,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
13102,ham,Follow-up on Previous Email,Thanks for helping with the project submission last week.
5614,spam,Claim Your $500 Reward Now,Refer a friend and earn ₹500 instantly! Click here to start.
14954,ham,Project Update and Next Steps,I’ve shared the notes from today’s lecture in the drive link below.
2754,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
12822,ham,Project Update and Next Steps,Don’t forget to bring the printed copies for submission.
13080,ham,Invitation: College Tech Fest,Can you confirm your availability for tomorrow’s meeting?
4358,spam,Limited Offer: Claim Your Free iPhone,Special insurance plan for you – get huge discounts by signing up today.
8555,ham,Schedule for Tomorrow's Meeting,I’ve shared the notes from today’s lecture in the drive link below.
1109,spam,Upgrade to Premium Membership Today,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
6596,spam,Urgent: Update Your Payment Information,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
2896,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
5717,spam,Upgrade to Premium Membership Today,Final notice: Your subscription will expire soon. Renew today and save 50%.
2957,spam,Special Offer Just for You,Get access to premium content for free. Just confirm your email to activate the offer.
8032,ham,Regarding Your Assignment,The team meeting is scheduled at 3 PM. Please join via the link.
836,spam,Exclusive Discount on Electronics,You’ve won a lucky draw! Provide your contact details to claim the prize.
8307,ham,Weekly Report Submission Reminder,Please review the attached invoice and confirm once done.
14256,ham,Team Lunch on Friday,Let’s plan the presentation slides together this weekend.
3585,spam,Claim Your $500 Reward Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
8109,ham,Weekly Report Submission Reminder,Please review the attached invoice and confirm once done.
11968,ham,Weekly Report Submission Reminder,"Hey, please find attached the updated report for your review."
11981,ham,Follow-up on Previous Email,Please review the attached invoice and confirm once done.
12785,ham,Invoice Attached for Your Review,Just checking if you received the document I sent yesterday.
1475,spam,Special Offer Just for You,You’ve won a lucky draw! Provide your contact details to claim the prize.
1058,spam,Exclusive Discount on Electronics,Special insurance plan for you – get huge discounts by signing up today.
7544,ham,Invoice Attached for Your Review,"Let’s plan the presentation slides together this weekend. Bhai, check kar ye mail important hai."
2450,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
14389,ham,Meeting Reminder: Project Discussion,The team meeting is scheduled at 3 PM. Please join via the link.
6595,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
8074,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
11341,ham,Meeting Reminder: Project Discussion,"Hey, please find attached the updated report for your review."
4440,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
8855,ham,Invitation: College Tech Fest,I’ve shared the notes from today’s lecture in the drive link below.
1322,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
707,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
11105,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
9342,ham,Meeting Reminder: Project Discussion,I’ve shared the notes from today’s lecture in the drive link below.
7058,spam,Urgent: Update Your Payment Information,Refer a friend and earn ₹500 instantly! Click here to start.
5543,spam,Congratulations! You've Won a Gift Voucher,Your Amazon gift card is ready. Claim it before it expires.
11834,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
8297,ham,Meeting Reminder: Project Discussion,Let’s plan the presentation slides together this weekend.
8736,ham,Schedule for Tomorrow's Meeting,Please review the attached invoice and confirm once done.
1764,spam,Upgrade to Premium Membership Today,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
11140,ham,Schedule for Tomorrow's Meeting,"Hey, please find attached the updated report for your review."
3896,spam,Account Alert: Verify Your Details Now,Your Amazon gift card is ready. Claim it before it expires.
8517,ham,Regarding Your Assignment,I’ve shared the notes from today’s lecture in the drive link below.
9244,ham,Project Update and Next Steps,Please review the attached invoice and confirm once done.
7387,spam,Claim Your $500 Reward Now,Get access to premium content for free. Just confirm your email to activate the offer.
5361,spam,Urgent: Update Your Payment Information,Get access to premium content for free. Just confirm your email to activate the offer.
1993,spam,Your Loan Application Approved,Special insurance plan for you – get huge discounts by signing up today.
8860,ham,Project Update and Next Steps,Please review the attached invoice and confirm once done.
9814,ham,Invitation: College Tech Fest,It was great seeing you at the seminar. Let’s catch up soon.
13573,ham,Regarding Your Assignment,"Hey, please find attached the updated report for your review."
8836,ham,Weekly Report Submission Reminder,Thanks for helping with the project submission last week.
637,spam,Claim Your $500 Reward Now,Refer a friend and earn ₹500 instantly! Click here to start.
7016,spam,Win a Trip to Maldives - Limited Seats,Special insurance plan for you – get huge discounts by signing up today.
3069,spam,Account Alert: Verify Your Details Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
11841,ham,Project Update and Next Steps,Can you confirm your availability for tomorrow’s meeting?
